iterCount,type,time,latitude,longitude,depth,scalar,AnomalyScore,AnomalyMean_Windowsize,AnomalyLikelihood,logLikelihood,place,id,prediction
353,earthquake,2010-07-22T23:27:10.980Z,26.777,143.119,15.1,5,0.0,"(0.57062146892655363, None)",0.5,0.0301029996658834,"Bonin Islands, Japan region",usp000hghk,None
354,earthquake,2010-07-23T14:34:13.250Z,-4.533,102.451,35,5.1,1.0,"(0.57183098591549297, None)",0.5,0.0301029996658834,"southern Sumatra, Indonesia",usp000hgkk,None
355,earthquake,2010-07-23T18:31:14.710Z,-22.143,170.117,48.5,5.2,0.0,"(0.5702247191011236, None)",0.5,0.0301029996658834,southeast of the Loyalty Islands,usp000hgkz,None
356,earthquake,2010-07-23T22:08:11.250Z,6.718,123.409,607.1,7.3,0.0,"(0.56862745098039214, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgmd,None
357,earthquake,2010-07-23T22:19:35.230Z,6.684,123.571,605.3,5.5,0.0,"(0.56703910614525144, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgme,None
358,earthquake,2010-07-23T22:20:47.360Z,6.867,123.622,617.2,5.2,0.0,"(0.56545961002785516, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgmf,None
359,earthquake,2010-07-23T22:21:54.140Z,6.647,123.694,614.3,5,0.0,"(0.56388888888888888, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgmg,None
360,earthquake,2010-07-23T22:51:11.840Z,6.497,123.48,578,7.6,0.0,"(0.56232686980609414, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgmh,None
361,earthquake,2010-07-23T22:57:40.640Z,6.545,123.431,611.5,5.8,0.0,"(0.56077348066298338, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgmj,None
362,earthquake,2010-07-23T22:59:48.930Z,7.319,123.765,601.7,5.8,0.0,"(0.55922865013774103, None)",0.5,0.0301029996658834,"Mindanao, Philippines",usp000hgmk,None
363,earthquake,2010-07-23T23:02:58.590Z,6.725,124.026,591.2,5.4,0.0,"(0.55769230769230771, None)",0.5,0.0301029996658834,"Mindanao, Philippines",usp000hgmm,None
364,earthquake,2010-07-23T23:15:10.190Z,6.776,123.259,640.6,7.5,0.0,"(0.55616438356164388, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgmq,None
365,earthquake,2010-07-24T02:11:25.650Z,0.997,99.541,42,5.3,0.0,"(0.55464480874316935, None)",0.5,0.0301029996658834,"northern Sumatra, Indonesia",usp000hgn1,None
366,earthquake,2010-07-24T05:35:01.060Z,6.218,123.519,553,6.6,0.0,"(0.55313351498637597, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgnj,None
367,earthquake,2010-07-24T07:46:18.900Z,-6.503,149.817,42.1,5.1,0.0,"(0.55163043478260865, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hgnt,None
368,earthquake,2010-07-24T07:55:40.440Z,-10.831,165.519,50.4,5.1,0.0,"(0.55013550135501355, None)",0.5,0.0301029996658834,Santa Cruz Islands,usp000hgnu,None
369,earthquake,2010-07-24T10:22:06.070Z,-5.506,147.666,171.2,5,0.0,"(0.5486486486486486, None)",0.5,0.0301029996658834,"eastern New Guinea region, Papua New Guinea",usp000hgp5,None
370,earthquake,2010-07-24T11:56:24.990Z,6.717,123.646,598.5,5.1,0.0,"(0.54716981132075471, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgpb,None
371,earthquake,2010-07-24T15:17:50.590Z,-1.348,99.533,35,5,0.0,"(0.54569892473118276, None)",0.5,0.0301029996658834,"Kepulauan Mentawai region, Indonesia",usp000hgpz,None
372,earthquake,2010-07-24T17:13:24.850Z,60.31,-177.546,10,5.2,0.0,"(0.5442359249329759, None)",0.5,0.0301029996658834,Bering Sea,usp000hgq8,None
373,earthquake,2010-07-24T19:17:56.000Z,-12.548,114.522,10,5,0.0,"(0.54278074866310155, None)",0.5,0.0301029996658834,northwest of Australia,usp000hgqh,None
374,earthquake,2010-07-24T20:28:05.630Z,-8.137,68.032,10,5.1,0.0,"(0.54133333333333333, None)",0.5,0.0301029996658834,Chagos Archipelago region,usp000hgqm,None
375,earthquake,2010-07-24T21:46:36.000Z,-34.007,-72.308,23.5,5.2,0.0,"(0.53989361702127658, None)",0.5,0.0301029996658834,"offshore Libertador O'Higgins, Chile",usp000hgqq,None
376,earthquake,2010-07-24T23:51:12.640Z,-1.422,120.636,46.6,5.1,0.0,"(0.53846153846153844, None)",0.5,0.0301029996658834,"Sulawesi, Indonesia",usp000hgqw,None
377,earthquake,2010-07-25T03:39:17.410Z,-15.069,-173.548,7,5.9,0.0,"(0.53703703703703709, None)",0.5,0.0301029996658834,Tonga,usp000hgrb,None
378,earthquake,2010-07-25T03:52:11.670Z,22.759,120.84,32,5.2,0.0,"(0.53562005277044855, None)",0.5,0.0301029996658834,Taiwan,usp000hgrc,None
379,earthquake,2010-07-25T04:11:38.130Z,-15.051,-173.556,10,5.1,0.0,"(0.53421052631578947, None)",0.5,0.0301029996658834,Tonga,usp000hgre,None
380,earthquake,2010-07-25T08:18:29.180Z,6.82,123.562,618.4,5.3,0.0,"(0.53280839895013121, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgs6,None
381,earthquake,2010-07-25T12:57:01.360Z,49.703,154.637,130,5.6,0.0,"(0.53141361256544506, None)",0.5,0.0301029996658834,Kuril Islands,usp000hgsn,None
382,earthquake,2010-07-26T13:19:13.900Z,-4.873,153.444,53.8,5,0.0,"(0.5300261096605744, None)",0.5,0.0301029996658834,"New Ireland region, Papua New Guinea",usp000hgv1,None
383,earthquake,2010-07-26T16:37:02.740Z,6.799,123.623,606.2,5,0.0,"(0.52864583333333337, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgv9,None
384,earthquake,2010-07-26T17:08:49.850Z,-3.832,141.4,35,5.6,0.0,"(0.52727272727272723, None)",0.5,0.0301029996658834,"New Guinea, Papua New Guinea",usp000hgvb,None
385,earthquake,2010-07-26T17:31:31.260Z,-24.053,-66.825,193.2,5.6,0.0,"(0.52590673575129532, None)",0.5,0.0301029996658834,"Jujuy, Argentina",usp000hgvd,None
386,earthquake,2010-07-26T22:58:19.350Z,-23.966,-176.095,35,5,0.0,"(0.52454780361757103, None)",0.5,0.0301029996658834,south of the Fiji Islands,usp000hgvr,None
387,earthquake,2010-07-26T23:06:49.750Z,6.669,123.25,625.7,5.4,0.0,"(0.52319587628865982, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hgvs,None
388,earthquake,2010-07-26T23:19:18.230Z,-24.554,-176.929,116.9,5,0.0,"(0.52185089974293064, None)",0.5,0.0301029996658834,south of the Fiji Islands,usp000hgvt,None
389,earthquake,2010-07-26T23:31:04.710Z,38.933,142.156,19.5,5,0.0,"(0.52051282051282055, None)",0.5,0.0301029996658834,"near the east coast of Honshu, Japan",usp000hgvu,None
390,earthquake,2010-07-27T16:54:12.830Z,-7.318,126.393,377.7,5.5,0.0,"(0.51918158567774941, None)",0.5,0.0301029996658834,"Kepulauan Barat Daya, Indonesia",usp000hgx5,None
391,earthquake,2010-07-28T11:31:46.470Z,52.667,-169.408,10,5.6,1.0,"(0.52040816326530615, None)",0.5,0.0301029996658834,"Fox Islands, Aleutian Islands, Alaska",usp000hgyx,None
392,earthquake,2010-07-28T12:07:44.110Z,52.628,-169.345,14.9,5.2,0.0,"(0.51908396946564883, None)",0.5,0.0301029996658834,"Fox Islands, Aleutian Islands, Alaska",usp000hgzb,None
393,earthquake,2010-07-28T16:12:05.610Z,43.756,-125.815,10,5.2,0.0,"(0.51776649746192893, None)",0.5,0.0301029996658834,off the coast of Oregon,usp000hh0t,None
394,earthquake,2010-07-28T18:21:09.680Z,-12.236,165.523,28.9,5.2,0.0,"(0.51645569620253162, None)",0.5,0.0301029996658834,Santa Cruz Islands,usp000hh1g,None
395,earthquake,2010-07-29T05:30:11.510Z,-17.838,179.508,35,5.2,0.0,"(0.51515151515151514, None)",0.5,0.0301029996658834,Fiji,usp000hh38,None
396,earthquake,2010-07-29T07:31:56.240Z,6.548,123.222,618,6.6,0.0,"(0.51385390428211586, None)",0.5,0.0301029996658834,"Moro Gulf, Mindanao, Philippines",usp000hh3f,None
397,earthquake,2010-07-29T13:59:16.250Z,-15.6,-172.981,25.8,5,0.0,"(0.51256281407035176, None)",0.5,0.0301029996658834,Samoa Islands region,usp000hh3t,None
398,earthquake,2010-07-29T19:34:46.490Z,3.924,-74.999,51.4,5.1,0.0,"(0.51127819548872178, None)",0.5,0.0301029996658834,Colombia,usp000hh42,None
399,earthquake,2010-07-29T23:28:05.900Z,-20.147,66.855,10,5,0.0,"(0.51000000000000001, None)",0.5,0.0301029996658834,Mauritius - Reunion region,usp000hh49,None
400,earthquake,2010-07-30T03:56:13.710Z,52.498,159.843,23,6.3,0.0,"(0.50872817955112215, None)",0.5,0.0301029996658834,"off the east coast of the Kamchatka Peninsula, Russia",usp000hh4n,None
401,earthquake,2010-07-30T04:28:02.920Z,52.495,159.888,16.9,5.4,0.0,"(0.5074626865671642, None)",0.5,0.0301029996658834,"off the east coast of the Kamchatka Peninsula, Russia",usp000hh4s,None
402,earthquake,2010-07-30T04:37:20.440Z,-61.348,154.209,10,5.5,0.0,"(0.50620347394540943, None)",0.5,0.0301029996658834,Balleny Islands region,usp000hh4v,None
403,earthquake,2010-07-30T11:39:55.430Z,2.094,126.583,50.7,5.5,0.0,"(0.50495049504950495, None)",0.5,0.0301029996658834,Molucca Sea,usp000hh5e,None
404,earthquake,2010-07-30T12:10:54.000Z,-37.425,-73.642,15.9,5.1,0.0,"(0.50370370370370365, None)",0.5,0.0301029996658834,"offshore Bio-Bio, Chile",usp000hh5j,None
405,earthquake,2010-07-30T13:50:12.570Z,35.221,59.317,19,5.5,0.0,"(0.50246305418719217, None)",0.5,0.0301029996658834,northeastern Iran,usp000hh5v,None
406,earthquake,2010-07-30T14:41:27.200Z,11.623,-86.695,80.6,5.2,1.0,"(0.50368550368550369, None)",0.5,0.0301029996658834,near the coast of Nicaragua,usp000hh5w,None
407,earthquake,2010-07-30T20:43:05.350Z,27.691,139.672,496.9,5.3,0.0,"(0.50245098039215685, None)",0.5,0.0301029996658834,"Bonin Islands, Japan region",usp000hh6a,None
408,earthquake,2010-07-31T01:58:29.980Z,-1.074,67.456,10,5,0.0,"(0.5012224938875306, None)",0.5,0.0301029996658834,Carlsberg Ridge,usp000hh6t,None
409,earthquake,2010-07-31T04:28:19.960Z,-6.103,150.404,35,5.4,0.0,"(0.5, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hh70,None
410,earthquake,2010-07-31T05:15:13.640Z,13.436,-90.493,79.3,5,0.0,"(0.49878345498783455, None)",0.5,0.0301029996658834,offshore Guatemala,usp000hh73,None
411,earthquake,2010-07-31T06:52:57.800Z,29.703,56.812,4,5.4,0.0,"(0.49757281553398058, None)",0.5,0.0301029996658834,southern Iran,usp000hh7b,None
412,earthquake,2010-07-31T11:36:56.590Z,-0.763,-16.025,10,5.5,0.0,"(0.49636803874092011, None)",0.5,0.0301029996658834,north of Ascension Island,usp000hh7q,None
413,earthquake,2010-07-31T23:12:56.900Z,-6.996,150.65,43.2,5.2,0.0,"(0.49516908212560384, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hh8s,None
414,earthquake,2010-08-01T07:25:03.410Z,-31.522,179.741,385.4,5.4,0.0,"(0.49397590361445781, None)",0.5,0.0301029996658834,Kermadec Islands region,usp000hh98,None
415,earthquake,2010-08-01T15:46:21.170Z,7.604,136.002,35,5.2,0.0,"(0.49278846153846156, None)",0.5,0.0301029996658834,Palau region,usp000hham,None
416,earthquake,2010-08-02T00:07:36.000Z,-54.25,-2.75,10,5,0.0,"(0.49160671462829736, None)",0.5,0.0301029996658834,southern Mid-Atlantic Ridge,gcmt20100802000736,None
417,earthquake,2010-08-02T03:30:02.890Z,7.103,-34.206,10,5.8,0.0,"(0.49043062200956938, None)",0.5,0.0301029996658834,central Mid-Atlantic Ridge,usp000hhbp,None
418,earthquake,2010-08-02T14:17:15.720Z,62.056,145.567,21.1,5.3,0.0,"(0.48926014319809069, None)",0.5,0.0301029996658834,"Magadanskaya Oblast', Russia",usp000hhcq,None
419,earthquake,2010-08-02T21:47:41.870Z,-37.404,78.287,10,5.2,0.0,"(0.48809523809523808, None)",0.5,0.0301029996658834,Mid-Indian Ridge,usp000hhd8,None
420,earthquake,2010-08-02T23:13:29.800Z,-6.498,104.618,41.7,5.4,0.0,"(0.48693586698337293, None)",0.5,0.0301029996658834,"Sunda Strait, Indonesia",usp000hhde,None
421,earthquake,2010-08-03T01:48:12.880Z,10.94,93.246,83.8,5.1,0.0,"(0.48578199052132703, None)",0.5,0.0301029996658834,"Andaman Islands, India region",usp000hhdk,None
422,earthquake,2010-08-03T05:29:18.000Z,-19.932,-70.334,33.3,5.1,0.0,"(0.4846335697399527, None)",0.5,0.0301029996658834,"near the coast of Tarapaca, Chile",usp000hhdt,None
423,earthquake,2010-08-03T08:03:20.110Z,-6.35,103.964,47.1,5,0.0,"(0.48349056603773582, None)",0.5,0.0301029996658834,"southwest of Sumatra, Indonesia",usp000hhe2,None
424,earthquake,2010-08-03T12:08:25.950Z,1.239,126.213,41,6.3,0.0,"(0.4823529411764706, None)",0.5,0.0301029996658834,Molucca Sea,usp000hhe9,None
425,earthquake,2010-08-03T16:26:25.090Z,38.452,69.637,23.7,5.2,0.0,"(0.48122065727699531, None)",0.5,0.0301029996658834,Tajikistan,usp000hhef,None
426,earthquake,2010-08-03T19:42:13.160Z,-9.5,39.064,10,5.3,0.0,"(0.48009367681498827, None)",0.5,0.0301029996658834,Tanzania,usp000hhev,None
427,earthquake,2010-08-03T22:30:23.800Z,-22.562,171.502,16,5.6,0.0,"(0.47897196261682246, None)",0.5,0.0301029996658834,southeast of the Loyalty Islands,usp000hhf1,None
428,earthquake,2010-08-04T04:24:36.260Z,-23.91,-66.649,178.4,5.1,0.0,"(0.47785547785547783, None)",0.5,0.0301029996658834,"Jujuy, Argentina",usp000hhfc,None
429,earthquake,2010-08-04T04:46:20.380Z,-26.916,-177.245,19,6,0.0,"(0.47674418604651164, None)",0.5,0.0301029996658834,south of the Fiji Islands,usp000hhfd,None
430,earthquake,2010-08-04T07:15:33.510Z,-5.486,146.822,220,6.5,0.0,"(0.47563805104408352, None)",0.5,0.0301029996658834,"eastern New Guinea region, Papua New Guinea",usp000hhfk,None
431,earthquake,2010-08-04T10:07:12.000Z,-21.842,-175.039,35,5.5,0.0,"(0.47453703703703703, None)",0.5,0.0301029996658834,Tonga,usp000hhfu,None
432,earthquake,2010-08-04T12:58:24.200Z,51.423,-178.649,27,6.4,0.0,"(0.47344110854503463, None)",0.5,0.0301029996658834,"Andreanof Islands, Aleutian Islands, Alaska",usp000hhg7,None
433,earthquake,2010-08-04T21:32:44.670Z,-6.983,150.788,44.2,5,0.0,"(0.47235023041474655, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hhhv,None
434,earthquake,2010-08-04T21:51:26.130Z,51.424,-178.605,54.4,5.4,0.0,"(0.47126436781609193, None)",0.5,0.0301029996658834,"Andreanof Islands, Aleutian Islands, Alaska",usp000hhhw,None
435,earthquake,2010-08-04T22:01:43.620Z,-5.746,150.765,44,7,0.0,"(0.47018348623853212, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hhhx,None
436,earthquake,2010-08-04T23:48:02.070Z,45.98,153.175,27.8,6,0.0,"(0.46910755148741418, None)",0.5,0.0301029996658834,east of the Kuril Islands,usp000hhj5,None
437,earthquake,2010-08-05T01:12:45.160Z,-6.122,150.733,35,5.1,0.0,"(0.4680365296803653, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hhjc,None
438,earthquake,2010-08-05T05:09:22.840Z,-6.017,150.64,38.6,5.4,0.0,"(0.46697038724373574, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hhju,None
439,earthquake,2010-08-05T06:01:47.440Z,-37.443,-73.281,18,5.9,0.0,"(0.46590909090909088, None)",0.5,0.0301029996658834,"Bio-Bio, Chile",usp000hhjy,None
440,earthquake,2010-08-05T06:27:16.130Z,-37.432,-73.323,23.7,5.4,0.0,"(0.46485260770975056, None)",0.5,0.0301029996658834,"Bio-Bio, Chile",usp000hhk0,None
441,earthquake,2010-08-05T19:04:01.320Z,49.483,155.383,44.5,5,1.0,"(0.4660633484162896, None)",0.5,0.0301029996658834,Kuril Islands,usp000hhm6,None
442,earthquake,2010-08-05T20:35:51.110Z,-19.958,-70.357,42.7,5.2,0.0,"(0.4650112866817156, None)",0.5,0.0301029996658834,"near the coast of Tarapaca, Chile",usp000hhmb,None
443,earthquake,2010-08-06T02:43:11.280Z,-6.195,150.142,55.6,5,0.0,"(0.46396396396396394, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hhmy,None
444,earthquake,2010-08-06T05:03:59.480Z,-21.763,-179.451,595.3,5.5,0.0,"(0.46292134831460674, None)",0.5,0.0301029996658834,Fiji region,usp000hhn3,None
445,earthquake,2010-08-06T08:58:39.500Z,-7.4,128.454,57,5.4,0.0,"(0.46188340807174888, None)",0.5,0.0301029996658834,"Kepulauan Barat Daya, Indonesia",usp000hhnc,None
446,earthquake,2010-08-06T21:05:28.270Z,-38.255,-73.501,23,5,1.0,"(0.46308724832214765, None)",0.5,0.0301029996658834,"Bio-Bio, Chile",usp000hhpa,None
447,earthquake,2010-08-07T07:02:37.430Z,-15.215,167.453,159.4,5.2,0.0,"(0.46205357142857145, None)",0.5,0.0301029996658834,Vanuatu,usp000hhq3,None
448,earthquake,2010-08-07T11:17:57.340Z,12.837,144.838,40.3,5,0.0,"(0.46102449888641428, None)",0.5,0.0301029996658834,Guam region,usp000hhq9,None
449,earthquake,2010-08-07T12:51:58.070Z,-13.43,167.832,38.9,5.3,0.0,"(0.46000000000000002, None)",0.5,0.0301029996658834,Vanuatu,usp000hhqd,None
450,earthquake,2010-08-07T16:04:06.970Z,29.484,128.318,236,5.3,0.0,"(0.45898004434589801, None)",0.5,0.0301029996658834,"northwest of the Ryukyu Islands, Japan",usp000hhqj,None
451,earthquake,2010-08-08T10:23:00.290Z,50.71,175.598,10,5.1,1.0,"(0.46017699115044247, None)",0.5,0.0301029996658834,"Rat Islands, Aleutian Islands, Alaska",usp000hhrq,None
452,earthquake,2010-08-08T12:04:28.800Z,51.343,-178.571,28,5.5,0.0,"(0.45916114790286977, None)",0.5,0.0301029996658834,"Andreanof Islands, Aleutian Islands, Alaska",usp000hhrx,None
453,earthquake,2010-08-09T02:54:50.810Z,30.309,94.829,44.8,5,1.0,"(0.46035242290748901, None)",0.5,0.0301029996658834,eastern Xizang,usp000hhsx,None
454,earthquake,2010-08-09T03:34:15.980Z,-6.082,112.995,598.5,5.3,0.0,"(0.45934065934065932, None)",0.5,0.0301029996658834,"Java, Indonesia",usp000hhsy,None
455,earthquake,2010-08-09T09:11:06.970Z,18.944,39.262,10,5,0.0,"(0.45833333333333331, None)",0.5,0.0301029996658834,Red Sea,usp000hhta,None
456,earthquake,2010-08-09T12:13:43.000Z,-38.717,-73.149,38.7,5,0.0,"(0.45733041575492339, None)",0.5,0.0301029996658834,"Araucania, Chile",usp000hhtg,None
457,earthquake,2010-08-09T20:25:51.150Z,-21.055,-174.622,19.6,5.2,0.0,"(0.45633187772925765, None)",0.5,0.0301029996658834,Tonga,usp000hhtw,None
458,earthquake,2010-08-09T22:21:43.230Z,13.608,92.817,20.9,5.2,0.0,"(0.45533769063180829, None)",0.5,0.0301029996658834,"Andaman Islands, India region",usp000hhu0,None
459,earthquake,2010-08-10T01:41:04.110Z,28.616,142.255,19.6,5,0.0,"(0.45434782608695651, None)",0.5,0.0301029996658834,"Bonin Islands, Japan region",usp000hhu6,None
460,earthquake,2010-08-10T04:52:41.360Z,-14.001,-72.719,88.6,5,0.0,"(0.45336225596529284, None)",0.5,0.0301029996658834,central Peru,usp000hhub,None
461,earthquake,2010-08-10T05:23:44.980Z,-17.541,168.069,25,7.3,0.0,"(0.45238095238095238, None)",0.5,0.0301029996658834,Vanuatu,usp000hhuc,None
462,earthquake,2010-08-10T05:50:37.540Z,39.406,143.148,22.4,5.9,0.0,"(0.45140388768898487, None)",0.5,0.0301029996658834,"off the east coast of Honshu, Japan",usp000hhue,None
463,earthquake,2010-08-10T06:01:02.000Z,-17.428,167.706,35,5,0.0,"(0.45043103448275862, None)",0.5,0.0301029996658834,Vanuatu,usp000hhuf,None
464,earthquake,2010-08-10T06:01:38.870Z,-17.74,167.685,35,5,0.0,"(0.44946236559139785, None)",0.5,0.0301029996658834,Vanuatu,usp000hhug,None
465,earthquake,2010-08-10T06:08:04.100Z,-17.573,168.126,35,5,0.0,"(0.44849785407725323, None)",0.5,0.0301029996658834,Vanuatu,usp000hhuj,None
466,earthquake,2010-08-10T06:14:36.210Z,-17.386,167.781,35,5.3,0.0,"(0.4475374732334047, None)",0.5,0.0301029996658834,Vanuatu,usp000hhun,None
467,earthquake,2010-08-10T09:21:53.440Z,-17.66,167.801,35,5,0.0,"(0.4465811965811966, None)",0.5,0.0301029996658834,Vanuatu,usp000hhvd,None
468,earthquake,2010-08-10T09:53:58.080Z,-17.551,167.71,35,5.1,0.0,"(0.44562899786780386, None)",0.5,0.0301029996658834,Vanuatu,usp000hhvh,None
469,earthquake,2010-08-10T11:49:17.380Z,-17.404,167.801,37.2,5.1,0.0,"(0.44468085106382976, None)",0.5,0.0301029996658834,Vanuatu,usp000hhvs,None
470,earthquake,2010-08-10T12:39:44.430Z,-17.461,167.867,30.5,5.1,0.0,"(0.4437367303609342, None)",0.5,0.0301029996658834,Vanuatu,usp000hhvx,None
471,earthquake,2010-08-10T16:02:13.800Z,-17.332,167.817,35,5.1,0.0,"(0.44279661016949151, None)",0.5,0.0301029996658834,Vanuatu,usp000hhwh,None
472,earthquake,2010-08-10T19:05:15.070Z,-17.728,167.832,40,5.2,0.0,"(0.44186046511627908, None)",0.5,0.0301029996658834,Vanuatu,usp000hhwv,None
473,earthquake,2010-08-10T20:56:00.230Z,14.949,-91.511,158.6,5,0.0,"(0.44092827004219409, None)",0.5,0.0301029996658834,Guatemala,usp000hhx2,None
474,earthquake,2010-08-10T21:58:31.910Z,-17.331,167.827,28.9,5.1,0.0,"(0.44, None)",0.5,0.0301029996658834,Vanuatu,usp000hhx4,None
475,earthquake,2010-08-10T23:18:31.770Z,-14.46,167.345,191.6,5.9,0.0,"(0.43907563025210083, None)",0.5,0.0301029996658834,Vanuatu,usp000hhx6,None
476,earthquake,2010-08-11T01:22:27.700Z,-17.164,168.2,35,5.2,0.0,"(0.43815513626834379, None)",0.5,0.0301029996658834,Vanuatu,usp000hhx8,None
477,earthquake,2010-08-11T03:29:48.710Z,-17.804,167.685,35,5.4,0.0,"(0.43723849372384938, None)",0.5,0.0301029996658834,Vanuatu,usp000hhxj,None
478,earthquake,2010-08-11T03:35:19.150Z,-17.403,167.814,35,5.9,0.0,"(0.43632567849686849, None)",0.5,0.0301029996658834,Vanuatu,usp000hhxk,None
479,earthquake,2010-08-11T05:02:56.010Z,-17.606,167.743,35,5.3,0.0,"(0.43541666666666667, None)",0.5,0.0301029996658834,Vanuatu,usp000hhxr,None
480,earthquake,2010-08-11T09:51:12.860Z,-42.929,-81.921,10,5.4,0.0,"(0.43451143451143454, None)",0.5,0.0301029996658834,West Chile Rise,usp000hhya,None
481,earthquake,2010-08-11T17:26:19.700Z,37.799,57.017,14.8,5,1.0,"(0.43568464730290457, None)",0.5,0.0301029996658834,Turkmenistan-Iran border region,usp000hhyx,None
482,earthquake,2010-08-11T19:10:21.430Z,-7.495,107.058,37.4,5.3,1.0,"(0.43685300207039335, None)",0.5,0.0301029996658834,"Java, Indonesia",usp000hhyz,None
483,earthquake,2010-08-11T20:20:11.030Z,-17.988,167.781,27.8,5.5,0.0,"(0.43595041322314049, None)",0.5,0.0301029996658834,Vanuatu,usp000hhz5,None
484,earthquake,2010-08-11T22:53:37.370Z,-13.076,166.439,35,5.1,0.0,"(0.43505154639175259, None)",0.5,0.0301029996658834,Vanuatu,usp000hhzc,None
485,earthquake,2010-08-11T23:58:01.660Z,-5.387,154.126,120.4,5.2,0.0,"(0.43415637860082307, None)",0.5,0.0301029996658834,"Bougainville region, Papua New Guinea",usp000hhze,None
486,earthquake,2010-08-12T00:59:21.950Z,-63.57,171.736,10,5.1,0.0,"(0.43326488706365501, None)",0.5,0.0301029996658834,Balleny Islands region,usp000hhzg,None
487,earthquake,2010-08-12T02:56:01.250Z,-17.956,167.83,35,5.1,0.0,"(0.43237704918032788, None)",0.5,0.0301029996658834,Vanuatu,usp000hhzp,None
488,earthquake,2010-08-12T08:56:00.510Z,-17.423,167.798,35,5.5,0.0,"(0.43149284253578735, None)",0.5,0.0301029996658834,Vanuatu,usp000hhzx,None
489,earthquake,2010-08-12T11:54:15.580Z,-1.266,-77.306,206.7,7.1,0.0,"(0.43061224489795918, None)",0.5,0.0301029996658834,Ecuador,usp000hj05,None
490,earthquake,2010-08-12T12:53:49.710Z,-17.348,167.727,42.7,5.2,0.0,"(0.42973523421588594, None)",0.5,0.0301029996658834,Vanuatu,usp000hj0a,None
491,earthquake,2010-08-12T22:06:10.950Z,-41.425,-86.826,10,5.1,0.0,"(0.42886178861788615, None)",0.5,0.0301029996658834,West Chile Rise,usp000hj0v,None
492,earthquake,2010-08-13T01:33:55.990Z,48.246,148.503,391.2,5.4,0.0,"(0.42799188640973629, None)",0.5,0.0301029996658834,northwest of the Kuril Islands,usp000hj12,None
493,earthquake,2010-08-13T05:40:48.010Z,36.969,-32.778,10,5.3,0.0,"(0.42712550607287447, None)",0.5,0.0301029996658834,Azores Islands region,usp000hj1f,None
494,earthquake,2010-08-13T06:28:13.220Z,37.042,-32.987,10,5.1,0.0,"(0.42626262626262629, None)",0.5,0.0301029996658834,Azores Islands region,usp000hj1p,None
495,earthquake,2010-08-13T07:58:48.760Z,36.877,-32.874,10,5.5,0.0,"(0.42540322580645162, None)",0.5,0.0301029996658834,Azores Islands region,usp000hj1u,None
496,earthquake,2010-08-13T12:08:42.160Z,36.61,-32.749,10,5,0.0,"(0.42454728370221329, None)",0.5,0.0301029996658834,Azores Islands region,usp000hj24,None
497,earthquake,2010-08-13T18:42:36.900Z,-7.067,150.153,47.4,5,0.0,"(0.42369477911646586, None)",0.5,0.0301029996658834,"New Britain region, Papua New Guinea",usp000hj2f,None
498,earthquake,2010-08-13T21:19:34.090Z,12.487,141.474,16,6.9,0.0,"(0.42284569138276551, None)",0.5,0.0301029996658834,Mariana Islands region,usp000hj2j,None
499,earthquake,2010-08-14T01:08:33.960Z,-3.09,139.77,2,5.6,0.0,"(0.42199999999999999, None)",0.5,0.0301029996658834,"Papua, Indonesia",usp000hj31,None
